,BARCODE,COMMENTS,CONDITION,CONDITIONDATE,CRE_DATE,DESCRIPTION,FACILITYID,GRASS_CUTTING_ROUTE,HOUSE_NO,INSERVICE_COST,INSERVICE_DATE,IRRIGATED,LEGACYID,LOCATION,MAINTENANCE_RESPONSIBILITY,MAKE,MAP_PAGE,MODEL,MOD_DATE,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,OPERATIONAL_RESPONSIBILITY,PARK_NAME,PARK_OWNERSHIP,PASSIVE_TURF_TYPE,REFERENCE_NO,ROAD_CODE,SERIAL_NO,SERVICE_CLASSIFICATION,SERVICE_LEVEL,STATUS,STATUS_DATE,VENDOR,WARRANTYDATE,WARRANTY_PROVIDER,WITHIN_DETENTION_POND,WITHIN_UTILITY_ROW,WORK_ASSIGNMENT,YRS_LIFE_EXPECTANCY
192,,,,,,"Passive Grass - Groomed; 122O - Greenbelt, 2398 136 St",1001440239,,02398,0,19990519,,0703-000001168,blvd and walkway at 13600 24 Ave,Parks,,122,,20171206,"122O - Greenbelt, 2398 136 St",Park,Parks,,,Groomed,122-23,13600,,,,OPERATING,20020806114400,,,,,,,
193,,,,,,"Passive Grass - Groomed; Bridlewood Park, 2144 - 134 St",1001440240,,02144,0,,,0703-000000015,blvd at 2336 132 St edge of site,PARKS,,121,,20171206,"Bridlewood Park, 2144 134 St",Park,PARKS,,,Groomed,121-16,13400,,,,OPERATING,20050921100600,,,,,,,
194,,,,,,"Passive Grass - Groomed; Summerhill Park (Tot-Lot), 13089 - Summerhill Cres",1001440241,,13089,0,,,0703-000000511,throughout site,PARKS,,121,,20171206,"Summerhill Park (Tot-Lot), 13089 Summerhill Cres",Park,PARKS,,,Groomed,121-17,01710,,,,OPERATING,,,,,,,,
195,,,,,,"Passive Grass - Groomed; Laronde Park, 1806 - 130 St",1001440242,,01806,0,,,0703-000000103,along blvd and walkway,PARKS,,121,,20171206,"Laronde Park, 1806 130 St",Park,PARKS,,,Groomed,121-18,13000,,,,OPERATING,,,,,,,,
196,,,,,,"Passive Grass - Groomed; Rosemary Wynde, 3701 155 St",1001440243,,15517,0,19991012,,0703-000001141,Throughout site,Parks,,104,,20171206,"Rosemary Wynde, 3701 155 St",Park,Parks,,,Groomed,104-01,03700,,,,OPERATING,20001012162200,,,,,,,
197,,,,,,"Passive Grass - Groomed; Rosemary Heights Park, 3565 Rosemary Heights Crescent",1001440244,,03565,0,20040612,,0703-000001290,along walkway,Parks,,104,,20171206,"Rosemary Heights Park, 15333 34 Ave",Park,Parks,,,Groomed,104-02,15355,,,,OPERATING,20041027141200,,,,,,,
198,,,,,,"Passive Grass - Groomed; 121F - Walkway, 12980 20 Ave",1001440318,,12980,0,,,0703-000000461,walkway at 12963 19a Ave,PARKS,,121,,20171206,"121F - Walkway, 12980 20 Ave",Park,PARKS,,,Groomed,121-08,02000,,,,OPERATING,,,,,,,,
199,,,,,,"Passive Grass - Groomed; Rosemary Heights Park, 15454 34 Ave",1001440246,,15454,0,20010928,,0703-000001241,throughout site,Parks,,104,,20171206,"Rosemary Heights Park, 15333 34 Ave",Park,Parks,,,Groomed,104-06,03400,,,,OPERATING,20021028153700,,,,,,,
200,,,,,,"Passive Grass - Groomed; Hillcrest Park, 6530 185 St",1001440258,,06565,0,20061101,,0703-000000180,throughout site,Parks,,068,,20171206,"Hillcrest Park, 6530 185 St",Park,Parks,,,Groomed,068-07,18600,,,,OPERATING,,,,,,,,
201,,,,,,"Passive Grass - Groomed; Rosemary Heights Park, 15333 34 Ave",1001440262,,15333,0,20031117,,0703-000000979,throughout site,Parks,,104,,20171206,"Rosemary Heights Park, 15333 34 Ave",Park,Parks,,,Groomed,104-04,03400,,,,OPERATING,20040322133300,,,,,,,
202,,,,,,"Passive Grass - Groomed; South Meridian Prk, 16187 12 Ave",1001440421,,16187,0,,,0703-000000155,throughout site around sportsfield area,PARKS,,135,,20171207,"South Meridian Park, 16187 12 Ave",Park,PARKS,,,Groomed,135-02,01200,,,,OPERATING,,,,,,,,
203,,,,,,"Passive Grass - Groomed; South Meridian Park, 16187 12 Ave",1001440422,,16187,0,,,0703-000001348,south portion of site off 11a Ave,Parks,,135,,20171207,"South Meridian Park, 16187 12 Ave",Park,Parks,,,Groomed,135-03,01200,,,,OPERATING,20060126142200,,,,,,,
204,,,,,,"Passive Grass - Groomed; Spruce Park, 15459 - 19 Ave",1001440430,,15459,0,,,0703-000000128,Entire site,PARKS,,124,,20171207,"Spruce Park, 15459 19 Ave",Park,PARKS,,,Groomed,124-04,01900,,,,OPERATING,,,,,,,,
205,,,,,,"Passive Grass - Background; 41D - Utility ROW, 13451 85 Ave",1001440727,,13451,0,,,0703-000000727,throughout site (excluding detention pond),PARKS,,041,,20171218,"41D - Utility ROW, 13451 85 Ave",Park,PARKS,,,Background,041-07,08500,,,,OPERATING,20060424131900,,,,,,,
206,,,,,,"Passive Grass - Groomed; Fern Park, 9420 164 St",1001440561,,09420,0,,,0703-000000852,around playground area of site,PARKS,,035,,,"Fern Park, 9420 164 St",Park,PARKS,,,Groomed,035-02,16400,,,,OPERATING,20060124150000,,,,,,,
207,,,,,,"Passive Grass - Groomed; August Drive Park, 8715 August Dr",1001440562,,08715,0,,,0703-000000028,Entire Site,PARKS,,044,,,"August Drive Park, 8715 August Dr",Park,PARKS,,,Groomed,044-01,15305,,,,OPERATING,,,,,,,,
208,,,,,,"Passive Grass - Groomed; 44D - Walkway, 15333 - 85A Ave",1001440563,,15333,0,,,0703-000000220,Entire Site,PARKS,,044,,,"44D - Walkway, 15333 85A Ave",Park,PARKS,,,Groomed,044-02,08550,,,,OPERATING,,,,,,,,
209,,,,,20170929,"Passive Grass - Groomed; Sunrise Ridge Park, 18725 58 Ave",1001948564,,18725,,20171002,,,at 59 Ave entrance,Parks,,078,,20171002,"Sunrise Ridge Park, 18725 58 Ave",Park,Parks,,,Groomed,078-06,05800,,,,OPERATING,,,,,,,,
210,,,,,,"Passive Grass - Moderate; 34A - Utility ROW, 15472 - 95A Ave",1001440674,,15472,0,,,0703-000000674,along multi-use greenway from 152 St to 156 St,PARKS,,034,,20180104,"34A - Utility ROW, 15472 95A Ave",Park,PARKS,,,Moderate,034-16,09550,,,,OPERATING,20060330153200,,,,,,,
211,,,,,,"Passive Grass - Groomed; 45E - Walkway, 8451 - 166A St",1001440568,,08451,0,,,0703-000000445,Throughout area,PARKS,,045,,,"45E - Walkway, 8451 166A St",Park,PARKS,,,Groomed,045-03,16650,,,,OPERATING,,,,,,,,
212,,,,,20171128,"Passive Grass - Moderate; 62H - Greenbelt, 14120 - Hyland Rd",1001956360,,14120,0,,,1001440387,under hydro row,PARKS,,062,,20171128,"62H - Greenbelt, 14120 Hyland Rd",Park,PARKS,62H - Greenbelt,,Moderate,062-12,06740,,,,OPERATING,,,,,,,,
213,,,,,,"Passive Grass - Groomed; Cottonwood Park, 16144 - 78 Ave",1001440571,,16144,0,,,0703-000000107,Throughout Park,PARKS,,055,,,"Cottonwood Park, 16144 78 Ave",Park,PARKS,,,Groomed,055-01,07800,,,,OPERATING,,,,,,,,
214,,,,,20170925,"Passive Grass - Background; Sunrise Ridge Park, 18725 58 Ave",1001947927,,18725,,20170925,,1001947907,1m mow strip along 202-D-31,Parks,,078,,20171002,"Sunrise Ridge Park, 18725 58 Ave",Park,Parks,,,Background,078-04,05800,,,,OPERATING,,,,,,,,
215,,,,,,"Passive Grass - Groomed; 30D - Greenbelt, 9501 - 126A St",1001440574,,09501,0,,,0703-000000161,Throughout Site,PARKS,,030,,,"30D - Greenbelt, 9501 126A St",Park,PARKS,,,Groomed,030-03,12650,,,,OPERATING,,,,,,,,
216,,,,,,"Passive Grass - Groomed; Kwomais Point Park, 1367 128 St",1001440875,,01367,0,,,0703-000001441,throughout site,Parks,,130,,20171215,"Kwomais Point Park, 1367 128 St",Park,Parks,,,Groomed,130-01,12800,,,,OPERATING,20110720124100,,,,,,,
217,,,,,,"Passive Grass - Moderate; 46D - Greenbelt, 8332 170a St",1001440793,,08332,0,20081008,,0703-000001384,along 170a St edge of site,Parks,,046,,,"46D - Greenbelt, 8332 170a St",Park,Parks,,,Moderate,046-07,17050,,,,OPERATING,20081008132300,,,,,,,
218,,,,,,"Passive Grass - Moderate; 46D - Greenbelt, 8332 170a St",1001440794,,08332,0,20081008,,0703-000001385,along 84 Ave edge of site,Parks,,046,,,"46D - Greenbelt, 8332 170a St",Park,Parks,,,Moderate,046-08,17050,,,,OPERATING,20081008132700,,,,,,,
219,,,,,,"Passive Grass - Groomed; 63E - Greenbelt, 6958 150 St",1001440290,,06958,0,20050427,,0703-000001335,walkway at 150b St and 69 Ave and area at 15101 68a Ave,Parks,,063,,20180517,"63E - Greenbelt, 6958 150 St",Park,Parks,,,Groomed,063-09,15000,,,,OPERATING,20060117125900,,,,,,,
220,,,,,,"Passive Grass - Moderate; 14A - Greenbelt, 15925 107 Ave",1001440796,,15925,0,20081008,,0703-000001387,along 107 Ave & 107a Ave edges of site,Parks,,014,,,"14A - Greenbelt, 15925 107 Ave",Park,Parks,,,Moderate,014-05,10700,,,,OPERATING,20081027135400,,,,,,,
221,,,,,,"Passive Grass - Moderate; 14B - Greenbelt, 10794 159 St",1001440797,,15925,0,20081008,,0703-000001388,"along 107a Ave, 108 Ave, & 159 St edges of site",Parks,,014,,,"14B - Greenbelt, 10794 159 St",Park,Parks,,,Moderate,014-06,10700,,,,OPERATING,20081027140400,,,,,,,
222,,,,,,"Passive Grass - Well Groomed; Robson Park, 12576 - 100 Ave",1001440866,,12576,0,,,0703-000000144,throughout park,PARKS,,020,,20180518,"Robson Park, 12576 100 Ave",Park,PARKS,,,Well Groomed,020-01,10000,,,,OPERATING,,,,,,,,
223,,,,,,"Passive Grass - Groomed; 78I - Utility ROW, 18695 57 Ave",1001440259,,18695,0,,,0703-000001309,walkway at 18689 56b Ave,Parks,,078,,20171208,"78I - Utility ROW, 18695 57 Ave",Park,Parks,,,Groomed,078-19,05700,,,,OPERATING,20041105131500,,,,,,,
224,,,,,,"Passive Grass - Groomed; 78K - Greenbelt, 5672 184B St",1001440260,,05672,0,,,0703-000001310,along blvd and around playground,Parks,,078,,20171208,"78K - Greenbelt, 5672 184B St",Park,Parks,,,Groomed,078-10,18470,,,,OPERATING,20041105131800,,,,,,,
225,,,,,,"Passive Grass - Groomed; Wrayton Park, 6027 - 170B St",1001440261,,06027,0,,,0703-000000063,throughout site,PARKS,,076,,20171208,"Wrayton Park, 6027 170B St",Park,PARKS,,,Groomed,076-07,17070,,,,OPERATING,,,,,,,,
226,,,,,,Passive Grass - Groomed; Walkway - 68 Ave & 182 St,1001440263,,06800,0,20011112,,0703-000001239,throughout site,Parks,,067,,20171208,Walkway - 68 Ave & 182 St,Walkway,Engineering,,,Groomed,067-04,18200,,,,OPERATING,20020807151200,,,,,,,
227,,,,,,"Passive Grass - Groomed; Shannon Hill Park, 18320 54 Ave",1001440291,,18320,0,19990828,,0703-000001338,along 54 Ave blvd,Parks,,087,,20171208,"Shannon Hill Park, 18320 54 Ave",Park,Parks,,,Groomed,087-03,05400,,,,OPERATING,20060117134500,,,,,,,
228,,,,,,"Passive Grass - Groomed; 88C - Greenbelt, 18678 Hwy #10 (56 Ave)",1001440329,,18678,0,,,0703-000001311,walkway at 18639 54a Ave,Parks,,078,,20171208,"88C - Greenbelt, 18678 Hwy #10 (56 Ave)",Park,Parks,,,Groomed,088-01,05603,,,,OPERATING,20041105132300,,,,,,,
229,,,,,,"Passive Grass - Groomed; Hunter Park - 88A, 5480 - 184A St",1001440330,,05480,0,,,0703-000000685,thoroughout site,PARKS,,088,,20171208,"Hunter Park - 88A, 5480 184A St",Park,PARKS,,,Groomed,088-02,18450,,,,OPERATING,,,,,,,,
230,,,,,20121127,"Passive Grass - Background; 42C - Utility ROW, 14204 82a Ave",1001716682,,14204,,,,0703-000001481,,,,042,,20171130,"42C - Utility ROW, 14204 82a Ave",Park,,42C - Utility ROW,,Background,042-10,08250,,,,OPERATING,,,,,,,,
231,,,,,20131018,"Passive Grass - Groomed; 56B - Greenbelt, 7852 168 St",1001714280,,07852,0,20050201,,1001440438,at 78a Ave and 168 St entrance,PARKS,,056,,20131018,"56B - Greenbelt, 7852 168 St",Park,PARKS,,,Groomed,056-02,16800,,,,OPERATING,20060316120700,,,,,,,
232,,,,,,"Passive Grass - Moderate; 33A - Utility ROW, 14904 95 Ave",1001440673,,14904,0,,,0703-000000673,Along multi-use greenway from 148 St to 150 St,PARKS,,033,,20180105,"33A - Utility ROW, 14904 95 Ave",Park,PARKS,,,Moderate,033-09,09500,,,,OPERATING,20060330151500,,,,,,,
233,,,,,,"Passive Grass - Well Groomed; Chimney Heights Park, 14677 74 Ave",1001440471,,14677,0,20011031,,0703-000001216,throughout site,Parks,,053,,20130808,"Chimney Heights Park, 14677 74 Ave",Park,Parks,,,Well Groomed,053-07,07400,,,,OPERATING,20020807131400,,,,,,,
234,,,,,20160128,"Passive Grass - Background; Chantrell Park, 2254 Chantrell Park Dr",1001856195,,02254,0,19990519,,1001440495,cul-de-sac at end of Chantrell Park Dr,Parks,,122,,20160128,"Chantrell Park, 2254 Chantrell Park Dr",Park,Parks,,,Background,122-01,13705,,,,OPERATING,20060126140000,,,,,,,
235,,,,,,"Passive Grass - Background; 32A - Greenbelt, 13847 - 94 Ave",1001440724,,13847,0,,,0703-000000724,throughout site,PARKS,,032,,20180105,"32A - Greenbelt, 13847 94 Ave",Park,PARKS,,,Background,032-19,09400,,,,OPERATING,20060424121100,,,,,,,
236,,,,,20170518,"Passive Grass - Moderate; 42C - Utility ROW, 14204 82a Ave",1001931835,,14204,0,,,1001871820,along Surrey Lake Greenway from 140 to 144 St,Parks,,042,,20171130,"42C - Utility ROW, 14204 82a Ave",Park,Parks,42C - Utility ROW,,Moderate,042-11,08250,,,,OPERATING,20060424134700,,,,,,,
237,,,,,20171130,"Passive Grass - Moderate; 42C - Utility ROW, 14204 82a Ave",1001956616,,14204,0,20001012,,1001440687,along 82a Ave blvd and along path to Coopershawk Crt,Parks,,042,,20171130,"42C - Utility ROW, 14204 82a Ave",Park,Parks,,,Moderate,042-05,08250,,,,OPERATING,20020806144100,,,,,,,
238,,,,,,"Passive Grass - Groomed; Alexandra Tot-Lot, 12210 - Agar St",1001440603,,12210,0,,,0703-000000152,throughout site,PARKS,,110,,20171206,"Alexandra Tot-Lot, 12210 Agar St",Park,PARKS,,,Groomed,110-05,02955,,,,OPERATING,,,,,,,,
239,,,,,,"Passive Grass - Groomed; 111D - Greenbelt - VIP Site, 13539 - 25 Ave",1001440612,,13539,0,,,0703-000000865,walkways at 13534 25 Ave,PARKS,,111,,20171206,"111D - Greenbelt - VIP Site, 13539 25 Ave",Park,PARKS,,,Groomed,111-04,02500,,,,OPERATING,,,,,,,,
240,,,,,,"Passive Grass - Moderate; Queen Elizabeth Groomed - 31B, 9400 134 St",1001440661,,09400,0,,,0703-000001003,throughout site,Parks,,031,,,"Queen Elizabeth Meadows - 31B, 9400 134 St",Park,Parks,,,Groomed,031-08,13400,,,,OPERATING,20041014081100,,,,,,,
241,,,,,,"Passive Grass - Moderate; 11C - Greenbelt, Ravine Rd & King George Blvd",1001440859,,13338,0,20101001,,0703-000001429,"at KGBlvd end of site, south of ravine",Parks,,011,,20150703,"11C - Greenbelt, Ravine Rd & King George Blvd",Park,Parks,,,Moderate,011-08,13601,,,,OPERATING,20101207161800,,,,,,,
242,,,,,,"Passive Grass - Groomed; Kettle Crescent Park, 15434 Kildare Dr",1001440367,,15434,0,,,0703-000000449,throughout site,PARKS,,074,,20171208,"Kettle Crescent Park, 15434 Kildare Dr",Park,PARKS,,,Groomed,074-07,05975,,,,OPERATING,,,,,,,,
243,,,,,,"Passive Grass - Groomed; Kilkee Drive Park, 5804 - Kilkee Dr",1001440368,,05804,0,,,0703-000000106,throughout site,PARKS,,074,,20171208,"Kilkee Drive Park, 5804 Kilkee Dr",Park,PARKS,,,Groomed,074-08,15469,,,,OPERATING,,,,,,,,
244,,,,,,"Passive Grass - Groomed; 42C - Utility ROW, 14204 82a Ave",1001440595,,14204,0,,,0703-000000819,at 14055 82 Ave portion of site,PARKS,,042,,20171130,"42C - Utility ROW, 14204 82a Ave",Park,PARKS,,,Groomed,042-01,08250,,,,OPERATING,,,,,,,,
245,,,,,,"Passive Grass - Groomed; Kettle Crescent Park, 15434 Kildare Dr",1001440369,,15434,0,,,0703-000000477,throughout site,PARKS,,074,,20171208,"Kettle Crescent Park, 15434 Kildare Dr",Park,PARKS,,,Groomed,074-09,05975,,,,OPERATING,,,,,,,,
246,,,,,,"Passive Grass - Groomed; Panorama Village Park, 14899 - 57 Ave",1001440370,,14899,0,,,0703-000000448,throughout site,PARKS,,073,,20171208,"Panorama Village Park, 14899 57 Ave",Park,PARKS,,,Groomed,073-06,05700,,,,OPERATING,,,,,,,,
247,,,,,20150807,"Passive Grass - Well Groomed; Elgin Heritage Park, 13723 - Crescent Rd",1001833681,,13723,0,,,1001440623,"In the park, grass ref # 3",PARKS,,102,,20171205,"Elgin Heritage Park, 13723 Crescent Rd",Park,PARKS,,,Well Groomed,102-01,80403,,,,OPERATING,,,,,,,,
248,,,,,,"Passive Grass - Groomed; 112H - Greenbelt, 13901 30 Ave",1001440295,,13901,0,,,0703-000001292,walkway at 13905 30 Ave,Parks,,112,,20171206,"112H - Greenbelt, 13901 30 Ave",Park,Parks,,,Groomed,112-08,03000,,,,OPERATING,20041027154400,,,,,,,
249,,,,,,"Passive Grass - Groomed; 73D - Greenbelt, 14482 57 Ave",1001440371,,14482,0,,,0703-000001304,throughout site,Parks,,073,,20171208,"73D - Greenbelt, 14482 57 Ave",Park,Parks,,,Groomed,073-08,05700,,,,OPERATING,20041104132700,,,,,,,
250,,,,,,"Passive Grass - Groomed; 122C - Greenbelt, 14092 - 17 Ave",1001440310,,14092,0,,,0703-000000105,walkway at 14090 17 Ave,PARKS,,122,,20171206,"122C - Greenbelt, 14092 17 Ave",Park,PARKS,,,Groomed,122-08,01700,,,,OPERATING,,,,,,,,
251,,,,,,"Passive Grass - Groomed; Chantrell Park, 2198 139A St",1001440311,,02198,0,19990912,,0703-000001125,throughout site,Parks,,122,,20171206,"Chantrell Park, 2254 Chantrell Park Dr",Park,Parks,,,Groomed,122-20,13950,,,,OPERATING,20000912150600,,,,,,,
252,,,,,,"Passive Grass - Groomed; 131B - Greenbelt, 13391 - 14A Ave",1001440312,,13391,0,,,0703-000000201,at 13407 14a Ave,PARKS,,131,,20171206,"131B - Greenbelt, 13391 14A Ave",Park,PARKS,,,Groomed,131-01,01450,,,,OPERATING,,,,,,,,
253,,,,,,"Passive Grass - Groomed; Boundary Park, 6058 - Boundary Dr West",1001440506,,06058,0,,,0703-000000041,throughout site,PARKS,,070,,20171208,"Boundary Park, 6058 Boundary Dr West",Park,PARKS,,,Groomed,070-06,12155,,,,OPERATING,,,,,,,,
254,,,,,,"Passive Grass - Groomed; Boundary Park, 6058 - Boundary Dr West",1001440507,,06058,0,,,0703-000001331,around north playground,PARKS,,070,,20171208,"Boundary Park, 6058 Boundary Dr West",Park,PARKS,,,Groomed,070-07,12155,,,,OPERATING,20060117084400,,,,,,,
255,,,,,,"Passive Grass - Moderate; 31H - Utility ROW, 8985 - Queen Mary Blvd",1001440579,,08985,0,,,0703-000000824,@ 8985 Queen Mary Blvd portion of site,PARKS,,031,,,"31H - Utility ROW, 8985 Queen Mary Blvd",Park,PARKS,,,Moderate,031-05,13040,,,,OPERATING,,,,,,,,
256,,,,,,"Passive Grass - Groomed; 32E - Greenbelt, 13720 92 Ave",1001440582,,13720,0,,,0703-000000034,Along 88 Ave Edge Of Park,PARKS,,032,,,"32E - Greenbelt, 13720 92 Ave",Park,PARKS,,,Groomed,032-01,09200,,,,OPERATING,,,,,,,,
257,,,,,,"Passive Grass - Groomed; North Point Park, 16088 - 109 Ave",1001440524,,16088,0,,,0703-000000716,Throughout site,PARKS,,015,,20171031,"North Point Park, 16088 109 Ave",Park,PARKS,,,Groomed,015-02,10900,,,,OPERATING,,,,,,,,
258,,,,,,"Passive Grass - Groomed; Bear Creek Heights Tot Lot, 8966 139A St",1001440584,,08966,0,,,0703-000000474,Throughout Site,PARKS,,032,,,"Bear Creek Heights Tot-Lot, 8966 139A St",Park,PARKS,,,Groomed,032-02,13950,,,,OPERATING,,,,,,,,
259,,,,,,"Passive Grass - Groomed; 32B - Utility ROW, 9409 - 140 St",1001440585,,09409,0,,,0703-000000804,Along Path @ 139A St entrance,PARKS,,032,,,"32B - Utility ROW, 9409 140 St",Park,PARKS,,,Groomed,032-03,14000,,,,OPERATING,,,,,,,,
260,,,,,,"Passive Grass - Groomed; 33C - Tot-Lot, 14484 - 91 Ave",1001440586,,14484,0,,,0703-000000164,Throughout Site,PARKS,,033,,,"33C - Tot-Lot, 14484 91 Ave",Park,PARKS,,,Groomed,033-01,09100,,,,OPERATING,,,,,,,,
261,,,,,,"Passive Grass - Groomed; 33D - Greenbelt, 9111 - 146 St",1001440587,,09111,0,,,0703-000000118,Entire Site,PARKS,,033,,,"33D - Greenbelt, 9111 146 St",Park,PARKS,,,Groomed,033-02,14600,,,,OPERATING,,,,,,,,
262,,,,,,"Passive Grass - Groomed; Barry Mather Park, 15039 - 92A Ave",1001440589,,15039,0,,,0703-000000031,Throughout Park Surrounding Wooded Area,PARKS,,033,,,"Barry Mather Park, 15039 92A Ave",Park,PARKS,,,Groomed,033-05,09250,,,,OPERATING,,,,,,,,
263,,,,,20171031,"Passive Grass - Industrial; 111G - Greenbelt, 12911 Crescent Rd",1001953396,,12911,0,20171031,,1001440861,from entrance and along east side of park to viewpoint,Parks,,111,,20171031,"111G - Greenbelt, 12911 Crescent Rd",Park,Parks,,,Industrial,111-01,80403,,,,OPERATING,20110107125200,,,,,,,
264,,,,,,"Passive Grass - Groomed; Bryan Place Park - 31G, 8969 - King George Blvd",1001440580,,08969,0,,,0703-000000044,Entire E. Section Of Park,PARKS,,031,,20171110,"Bryan Place Park - 31G, 8969 King George Blvd",Park,PARKS,,,Groomed,031-03,13601,,,,OPERATING,,,,,,,,
265,,,,,,"Passive Grass - Background; 41A - Greenbelt, 8613 - 132 St",1001440726,,08613,0,,,0703-000000726,throughout northeast portion of site,PARKS,,041,,20180104,"41A - Greenbelt, 8613 132 St",Park,PARKS,,,Background,041-06,13200,,,,OPERATING,20060424131500,,,,,,,
266,,,,,,"Passive Grass - Background; 34A - Utility ROW, 15472 - 95A Ave",1001440735,,15472,0,,,0703-000000739,along multi-use greenway from 152 St to 156 St,PARKS,,034,,20180104,"34A - Utility ROW, 15472 95A Ave",Park,PARKS,,,Background,034-18,09550,,,,OPERATING,20060424161700,,,,,,,
267,,,,,,"Passive Grass - Background; 40C - Utility ROW, 12592 82 Ave",1001879024,,12592,,,,,along multi-use greenway and 80 Ave blvd,PARKS,,040,,20180104,"40C - Utility ROW, 12592 82 Ave",Park,PARKS,,,Background,040-05,08200,,,,OPERATING,,,,,,,,
268,,,,,20170605,"Passive Grass - Background; 34B - Utility ROW, 15816 95A Ave",1001933891,,15816,0,,,1001440736,along multi-use greenway from 156 St to 160 St,PARKS,,034,,20180104,"34B - Utility ROW, 15816 95A Ave",Park,PARKS,,,Background,034-19,09550,,,,OPERATING,20060424162700,,,,,,,
269,,,,,,"Passive Grass - Groomed; 78G - Utility ROW, 18812 - 57 Ave",1001440331,,18812,0,,,0703-000000469,walkway at 18837 57 Ave,PARKS,,078,,20171208,"78G - Utility ROW, 18812 57 Ave",Park,PARKS,,,Groomed,078-08,05700,,,,OPERATING,,,,,,,,
270,,,,,,"Passive Grass - Moderate; 14D - Greenbelt, 15274 111A Ave",1001440811,,15274,0,,,0703-000001394,at north end of site off 111a Ave,Parks,,014,,,"14D - Greenbelt, 15274 111A Ave",Park,Parks,,,Moderate,014-07,11150,,,,OPERATING,20090720095700,,,,,,,
271,,,,,,"Passive Grass - Groomed; Todd Crescent Park, 14075 73 Ave",1001440611,,14075,0,19951012,,0703-000001237,around playground area and at 141a St and 74 Ave entrances,Parks,,052,,20161129,"Todd Crescent Park, 14075 73 Ave",Park,Parks,,,Groomed,052-02,07300,,,,OPERATING,20020807150500,,,,,,,
272,,,,,,"Passive Grass - Groomed; 78D - Greenbelt, 5957 - 191A St",1001440332,,05957,0,,,0703-000000439,throughout site,PARKS,,078,,20171208,"78D - Greenbelt, 5957 191A St",Park,PARKS,,,Groomed,078-13,19150,,,,OPERATING,,,,,,,,
273,,,,,,"Passive Grass - Moderate; 27D - Greenbelt, 17844 99 Ave",1001440814,,17844,0,,,0703-000001397,southeast corner of site,Parks,,027,,,"27D - Greenbelt, 17844 99 Ave",Park,Parks,,,Moderate,027-03,09900,,,,OPERATING,20091006140600,,,,,,,
274,,,,,,"Passive Grass - Moderate; 31F - Greenbelt, 13540 96 Ave",1001440818,,13540,0,20091001,,0703-000001400,most of site,Parks,,031,,,"31F - Greenbelt, 13540 96 Ave",Park,Parks,,,Moderate,031-11,09600,,,,OPERATING,20091120151100,,,,,,,
275,,,,,,"Passive Grass - Background; 35A - Utility ROW, 9531 161 St",1001440737,,09531,0,,,0703-000000742,along multi-use greenway from 160 St to 161 St,PARKS,,035,,20160115,"35A - Utility ROW, 9531 161 St",Park,PARKS,,,Background,035-08,16100,,,,OPERATING,20060424164000,,,,,,,
276,,,,,,"Passive Grass - Groomed; Maple Park, 14939 - 84 Ave",1001440599,,14939,0,,,0703-000000109,Throughout Park,PARKS,,043,,20170106,"Maple Park, 14939 84 Ave",Park,PARKS,,,Groomed,043-04,08400,,,,OPERATING,,,,,,,,
277,,,,,,"Passive Grass - Groomed; R.A. Nicholson Park, 12140 - 75A Ave",1001440601,,12140,0,,,0703-000000146,,PARKS,,050,,20170106,"R.A. Nicholson Park, 12140 75A Ave",Park,PARKS,,,Groomed,050-16,07550,,,,OPERATING,,,,,,,,
278,,,,,,"Passive Grass - Groomed; 67E - Greenbelt, 17935 68 Ave",1001440347,,17935,0,,,0703-000001301,along blvd,Parks,,067,,20171208,"67E - Greenbelt, 17935 68 Ave",Park,Parks,,,Groomed,067-08,06800,,,,OPERATING,20041102152300,,,,,,,
279,,,,,,"Passive Grass - Groomed; Claude Harvie Park, 5780 182 St",1001440349,,05780,0,,,0703-000000459,throughout west portion of site,PARKS,,077,,20171208,"Claude Harvie Park, 5780 182 St",Park,PARKS,,,Groomed,077-12,18200,,,,OPERATING,,,,,,,,
280,,,,,,"Passive Grass - Groomed; 77G - Tot-Lot, 18335 - 56A Ave",1001440350,,18335,0,,,0703-000000468,throughout site,PARKS,,077,,20171208,"77G - Tot-Lot, 18335 56A Ave",Park,PARKS,,,Groomed,077-13,05650,,,,OPERATING,,,,,,,,
281,,,,,,"Passive Grass - Groomed; East View Park, 6135 - 190 St",1001440333,,06135,0,,,0703-000000061,throughout site,PARKS,,078,,20171208,"East View Park, 6135 190 St",Park,PARKS,,,Groomed,078-14,19000,,,,OPERATING,,,,,,,,
282,,,,,,"Passive Grass - Groomed; Churchland Park, 5969 163a St",1001440853,,05969,0,20100501,,0703-000001426,around playground area,Parks,,075,,20171208,"Churchland Park, 5969 163a St",Park,Parks,,,Groomed,075-20,16350,,,,OPERATING,20101020090000,,,,,,,
283,,,,,,"Passive Grass - Groomed; 123H - Greenbelt, 14477 19 Ave",1001440249,,14477,0,,,0703-000001296,throughout site,Parks,,123,,20180117,"123H - Greenbelt, 14477 19 Ave",Park,Parks,,,Groomed,123-14,01900,,,,OPERATING,20041102144300,,,,,,,
